,blk_kick,blk_kick_ret_yd,cmp_pct,def_pass_def,def_snp,def_td,ff,fg_blkd,fga,fgm,fgm_lng,fgm_pct,fum,fum_lost,fum_rec,fum_ret_yd,gms_active,gp,gs,int,int_ret_yd,kr,kr_lng,kr_td,kr_yd,kr_ypa,off_snp,pass_2pt,pass_att,pass_cmp,pass_int,pass_lng,pass_rtg,pass_sack,pass_sack_yds,pass_td,pass_yd,pass_ypa,pass_ypc,pr,pr_lng,pr_td,pr_yd,pr_ypa,pts_allow,pts_ppr,pts_std,punt_avg,punt_blkd,punt_in_20,punt_net_avg,punt_net_yd,punt_tb,punt_yds,punts,qb_hit,rec,rec_2pt,rec_lng,rec_pct,rec_td,rec_tgt,rec_yd,rec_ypr,rec_ypt,rush_2pt,rush_att,rush_lng,rush_td,rush_yd,rush_ypa,sack,sack_yd,safe,safe_allow,st_ff,st_fum_rec,st_snp,st_td,st_tkl_solo,tkl,tkl_ast,tkl_loss,tkl_solo,tm_def_snp,tm_off_snp,tm_st_snp,xp_blkd,xpa,xpm,year
371,,,,11.0,1131.0,,1.0,,,,,,,,1.0,,16.0,16.0,16.0,1.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,101.0,101.0,,,,,,,,,7.0,,,,,,,,,,,,,,,,5.0,30.0,,,,,79.0,,,58.0,14.0,10.0,44.0,1179.0,1103.0,414.0,,,,2013
5130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
4844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
4251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
1538,,,,,,,,,,,,,,,,,13.0,13.0,4.0,,,,,,,,306.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0,,,,,,,1041.0,1077.0,320.0,,,,2013
6187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
493,,,,2.0,294.0,1.0,,,,,,,,,1.0,47.0,16.0,16.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,35.5,35.5,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,171.0,,6.0,28.0,7.0,3.0,15.0,1060.0,991.0,360.0,,,,2013
1389,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,567.0,562.0,177.0,,,,2013
5189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
5001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
4586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
5526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
5585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
409,,,,,,,,,,,,,,,,,11.0,11.0,11.0,,,,,,,,671.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,,,,,,,993.0,1110.0,359.0,,,,2013
1223,,,,,,,,,,,,,1.0,,,,12.0,12.0,1.0,,,,,,,,125.0,,,,,,,,,,,,,,,,,,,5.8,3.8,,,,,,,,,,2.0,,30.0,50.0,,4.0,38.0,19.0,9.5,,,,,,,,,,,,,77.0,,,,,,,1060.0,991.0,360.0,,,,2013
4710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
4091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
6336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
135,,,,,,,,,,,,,,,,,16.0,16.0,,,,,,,,,23.0,,,,,,,,,,,,,,,,,,,,,42.7,2.0,28.0,39.4,2912.0,5.0,3159.0,74.0,,,,,,,,,,,,,,,,,,,,,,,135.0,,,,,,,1030.0,1012.0,361.0,,,,2013
302,,,,,,,,,,,,,,,1.0,5.0,16.0,16.0,,,,,,,,,,,2.0,,,,39.58,,,,,,,,,,,,,,,44.2,,19.0,38.3,3333.0,6.0,3846.0,87.0,,,,,,,,,,,,,,,,,,,,,,1.0,221.0,,,,,,,1043.0,1036.0,363.0,,,,2013
5006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
6500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
1214,,,,,,,,,30.0,26.0,54.0,86.7,,,,,16.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.0,121.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.0,,1.0,2.0,,,,1162.0,1041.0,347.0,,43.0,43.0,2013
1426,,,,,,,1.0,,,,,,1.0,1.0,,,16.0,16.0,16.0,,,,,,,,995.0,,,,,,,,,,,,,,,,,,,142.2,90.2,,,,,,,,,,52.0,,66.0,57.1,2.0,91.0,802.0,15.4,8.8,,,,,,,,,,,,,,,,,,,,1008.0,1121.0,379.0,,,,2013
PHI,1.0,,,105.0,,2.0,13.0,,,,,,,,12.0,-4.0,,,,19.0,294.0,37.0,47.0,,790.0,,,,,,,,,,,,,,,26.0,32.0,,185.0,,382.0,,121.0,,,,,,,,,52.0,,,,,,,,,,,,,,,,37.0,271.0,2.0,,,,,,,,202.0,73.0,739.0,,,,,,,2013
821,,,,3.0,454.0,,,,,,,,,,,,15.0,15.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,35.0,35.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,295.0,,3.0,45.0,22.0,1.0,19.0,1076.0,1136.0,431.0,,,,2013
4054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
6135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
3473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
6020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
4750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
268,,,60.6,,,,,,,,,,7.0,3.0,,-13.0,15.0,15.0,15.0,,,,,,,,978.0,,508.0,308.0,7.0,71.0,89.13,39.0,210.0,23.0,3313.0,6.5,10.8,,,,,,,254.22,253.22,,,,,,,,,,1.0,,,100.0,,1.0,-4.0,-4.0,-4.0,,76.0,26.0,1.0,431.0,5.7,,,,,,,,,,,,,,1106.0,1079.0,399.0,,,,2013
5260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
932,,,,,,,,,,,,,,,,,7.0,7.0,,,,,,,,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,,,,,,,529.0,570.0,208.0,,,,2013
3589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
6324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
5813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
4600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
1331,,,,2.0,378.0,,,,,,,,,,1.0,,15.0,15.0,2.0,1.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,37.5,37.5,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,85.0,,,28.0,7.0,2.0,21.0,1060.0,991.0,360.0,,,,2013
1753,,,,,35.0,,,,,,,,,,,,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,3.0,2.0,,1.0,428.0,393.0,168.0,,,,2013
1175,,,,,87.0,,,,,,,,,,,,3.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,6.5,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,3.0,,5.0,649.0,685.0,248.0,,,,2013
2369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
2062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
1459,,,,10.0,478.0,,1.0,,,,,,,,,,14.0,14.0,2.0,1.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,53.0,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212.0,,3.0,41.0,4.0,1.0,34.0,1108.0,1207.0,433.0,,,,2013
1133,,,,,,,,,,,,,2.0,1.0,,,2.0,2.0,,,,5.0,23.0,,94.0,18.8,,,,,,,,,,,,,,2.0,4.0,,4.0,2.0,,-2.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,17.0,,,,,,,128.0,135.0,40.0,,,,2013
1743,,,,,,,,,,,,,,,,,5.0,5.0,,,,,,,,,46.0,,,,,,,,,,,,,,,,,,,17.6,13.6,,,,,,,,,,4.0,,63.0,40.0,,10.0,136.0,34.0,13.6,,,,,,,,,,,,,4.0,,1.0,1.0,,,,737.0,760.0,236.0,,,,2013
6694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
5408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
5773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
5946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
3318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
667,,,,,350.0,,1.0,,,,,,,,,,14.0,14.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,30.5,30.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.0,,,33.0,13.0,1.0,20.0,1070.0,1052.0,346.0,,,,2013
748,,,,,,,,,,,,,,,,,6.0,6.0,5.0,,,,,,,,363.0,,,,,,,,,,,,,,,,,,,55.6,33.6,,,,,,,,,,22.0,,28.0,55.0,2.0,40.0,216.0,9.8,5.4,,,,,,,,,,,,,,,,,,,,458.0,491.0,158.0,,,,2013
5951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
156,,,,9.0,910.0,1.0,2.0,,,,,,,,,,16.0,16.0,11.0,1.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,89.8,89.8,,,,,,,,,,,,,,,,,,,,,,,,,1.0,8.0,,,,,119.0,,,63.0,8.0,4.0,55.0,1070.0,1052.0,346.0,,,,2013
1682,,,,,,,,,,,,,,,,,4.0,3.0,,,,1.0,20.0,,20.0,20.0,3.0,,,,,,,,,,,,,,,,,,,0.9,0.9,,,,,,,,,,,,,,,,,,,,3.0,5.0,,9.0,3.0,,,,,,,8.0,,,,,,,398.0,521.0,162.0,,,,2013
4351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
4136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
561,,,,6.0,404.0,,1.0,,,,,,,,1.0,,16.0,16.0,4.0,3.0,9.0,5.0,33.0,,142.0,28.4,4.0,,,,,,,,,,,,,,,,,,,47.5,47.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,127.0,,2.0,30.0,3.0,,25.0,1054.0,1070.0,389.0,,,,2013
6373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
4274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
5201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
5713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
188,,,57.5,,,,,,,,,,7.0,2.0,,-6.0,16.0,16.0,16.0,,,,,,,,986.0,,551.0,317.0,27.0,70.0,69.37,39.0,281.0,18.0,3818.0,6.9,12.0,,,,,,,170.32,170.32,,,,,,,,,,,,,,,,,,,,18.0,14.0,,36.0,2.0,,,,1.0,,,,,,,,,,1127.0,1026.0,406.0,,,,2013
2317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
6017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
5633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
873,,,,6.0,659.0,,,,,,,,,,,,10.0,10.0,10.0,2.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,53.0,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,44.0,6.0,,38.0,716.0,746.0,278.0,,,,2013
1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
1388,,,,,,,,,,,,,,,,,15.0,15.0,15.0,,,,,,,,673.0,,,,,,,,,,,,,,,,,,,95.5,56.5,,,,,,,,,,39.0,,61.0,65.0,2.0,60.0,445.0,11.4,7.4,,,,,,,,,,,,,67.0,,,,,,,1069.0,1132.0,388.0,,,,2013
2426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
3445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
2676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
6467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
4786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
5229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
303,,,,,,,,,,,,,,,,,16.0,16.0,16.0,,,,,,,,1020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.0,,,,,,,1162.0,1041.0,347.0,,,,2013
6524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
6146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
5372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
2148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
5126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
4747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
3398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
5082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
5619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
3415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
805,,,,,34.0,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,133.0,118.0,43.0,,,,2013
2245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
1203,,,,14.0,1045.0,,1.0,,,,,,,,1.0,,16.0,16.0,16.0,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,84.0,84.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,142.0,,,61.0,6.0,,55.0,1065.0,1004.0,313.0,,,,2013
JAX,1.0,,,72.0,,2.0,15.0,,,,,,,,10.0,12.0,,,,11.0,172.0,41.0,59.0,,1060.0,,,,,,,,,,,,,,,30.0,17.0,,148.0,,449.0,,85.0,,,,,,,,,71.0,,,,,,,,,,,,,,,,31.0,224.0,3.0,,,,,,,,202.0,58.0,704.0,,,,,,,2013
6320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
1104,,,,,,,,,,,,,,,,,14.0,13.0,,,,,,,,,245.0,,,,,,,,,,,,,,,,,,,30.5,15.5,,,,,,,,,,15.0,,42.0,60.0,,25.0,155.0,10.3,6.2,,,,,,,,,,,,,31.0,,,,,,,1008.0,1121.0,379.0,,,,2013
5879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
5896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
1689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
2785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
1675,,,,,,,,,,,,,,,,,14.0,14.0,12.0,,,,,,,,790.0,,,,,,,,,,,,,,,,,,,145.2,96.2,,,,,,,,,,49.0,1.0,59.0,59.8,7.0,82.0,524.0,10.7,6.4,,1.0,,,-2.0,-2.0,,,,,,,7.0,,,,,,,1076.0,1136.0,431.0,,,,2013
6721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
5238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
5601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
1368,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1102.0,1051.0,406.0,,,,2013
1169,,,60.1,,,,,,,,,,11.0,4.0,,-36.0,13.0,13.0,13.0,,,,,,,,906.0,1.0,456.0,274.0,12.0,62.0,82.15,38.0,274.0,16.0,3203.0,7.0,11.7,,,,,,,213.02,213.02,,,,,,,,,,,,,,,,,,,1.0,86.0,26.0,,489.0,5.7,,,,,,,,,,,,,,1021.0,1144.0,377.0,,,,2013
3460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
647,,,,,,,,,,,,,,,,,8.0,8.0,8.0,,,,,,,,467.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.0,,,,,,,590.0,516.0,228.0,,,,2013
1233,,,,6.0,861.0,,,,,,,,,,1.0,,14.0,14.0,14.0,2.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,133.6,133.6,,,,,,,,,6.0,,,,,,,,,,,,,,,,5.0,36.0,,,,,70.0,,1.0,120.0,48.0,4.0,71.0,1030.0,1012.0,361.0,,,,2013
6659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
3276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
2493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
6327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
6440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
130,,,,,,,1.0,,,,,,,,,,16.0,16.0,,,,5.0,19.0,,57.0,11.4,24.0,,,,,,,,,,,,,,,,,,,1.8,0.8,,,,,,,,,,1.0,,8.0,50.0,,2.0,8.0,8.0,4.0,,,,,,,,,,,1.0,1.0,308.0,,6.0,9.0,,,,1042.0,1057.0,393.0,,,,2013
585,,,,,,,,,,,,,,,,,16.0,16.0,16.0,,,,,,,,1049.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.0,,,,,,,1102.0,1051.0,406.0,,,,2013
4243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
4518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
5942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
