,blk_kick,blk_kick_ret_yd,cmp_pct,def_pass_def,def_snp,def_td,ff,fg_blkd,fga,fgm,fgm_0_19,fgm_20_29,fgm_30_39,fgm_40_49,fgm_50p,fgm_lng,fgm_pct,fum,fum_lost,fum_rec,fum_ret_yd,gms_active,gp,gs,int,int_ret_yd,kr,kr_lng,kr_td,kr_yd,kr_ypa,off_snp,pass_2pt,pass_att,pass_cmp,pass_int,pass_lng,pass_rtg,pass_sack,pass_sack_yds,pass_td,pass_yd,pass_ypa,pass_ypc,pr,pr_lng,pr_td,pr_yd,pr_ypa,pts_allow,pts_ppr,pts_std,punt_avg,punt_blkd,punt_in_20,punt_net_avg,punt_net_yd,punt_tb,punt_yds,punts,qb_hit,rec,rec_2pt,rec_lng,rec_pct,rec_td,rec_tgt,rec_yd,rec_ypr,rec_ypt,rush_2pt,rush_att,rush_lng,rush_td,rush_yd,rush_ypa,sack,sack_yd,safe,safe_allow,st_ff,st_fum_rec,st_snp,st_td,st_tkl_solo,tkl,tkl_ast,tkl_loss,tkl_solo,tm_def_snp,tm_off_snp,tm_st_snp,xp_blkd,xpa,xpm,year
376,,,,,757.0,,1.0,,,,,,,,,,,,,,,16.0,16.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,41.0,41.0,,,,,,,,,6.0,,,,,,,,,,,,,,,,3.0,15.0,,,,,96.0,,,20.0,3.0,6.0,17.0,1116.0,1029.0,358.0,,,,2014
5811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
2421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
1260,,,,1.0,13.0,,,,,,,,,,,,,,,,,5.0,5.0,,1.0,5.0,,,,,,3.0,,,,,,,,,,,,,,,,,,,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,,3.0,3.0,,,,517.0,546.0,187.0,,,,2014
1355,,,,,3.0,,,,,,,,,,,,,,,,,13.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.0,,11.0,11.0,,,,1072.0,1151.0,391.0,,,,2014
6370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
4488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
4372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
4038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
4292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
5568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
6272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
47,,,,,,,,,,,,,,,,,,,,,,16.0,16.0,1.0,,,2.0,22.0,,43.0,21.5,112.0,,,,,,,,,,,,,,,,,,,14.7,9.7,,,,,,,,,,5.0,,12.0,100.0,,5.0,28.0,5.6,5.6,,5.0,5.0,1.0,9.0,1.8,,,,,,,322.0,,4.0,5.0,,,,1141.0,966.0,364.0,,,,2014
6136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
967,,,,6.0,787.0,,5.0,,,,,,,,,,,,,,,16.0,16.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,123.8,123.8,,,,,,,,,19.0,,,,,,,,,,,,,,,,10.5,73.0,,,,,83.0,,,46.0,7.0,13.0,39.0,1047.0,1004.0,388.0,,,,2014
605,1.0,43.0,,3.0,967.0,,1.0,,,,,,,,,,,,,,,16.0,16.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,123.8,123.8,,,,,,,,,23.0,,,,,,,,,,,,,,,,12.0,43.0,,,,,80.0,1.0,,56.0,17.0,13.0,39.0,1082.0,1024.0,309.0,,,,2014
4367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
1113,,,100.0,,,,,,,,,,,,,,,,,,,16.0,16.0,,,,,,,,,,,1.0,1.0,,19.0,118.75,,,,19.0,19.0,19.0,,,,,,,0.76,0.76,47.5,2.0,25.0,39.8,3741.0,10.0,4465.0,94.0,,,,,,,,,,,,,,,,,,,,,,,149.0,,,,,,,1121.0,1037.0,406.0,,,,2014
4173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
5395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
6615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
3487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
6184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
4943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
5549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
2611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
3319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
5140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
4068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
4359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
5164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
1301,,,,,,,,,,,,,,,,,,,,,,16.0,16.0,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.0,,3.0,3.0,,,,1048.0,1058.0,361.0,,,,2014
5557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
507,,,,,,,,,,,,,,,,,,3.0,1.0,,,9.0,9.0,5.0,,,10.0,102.0,1.0,306.0,30.6,188.0,,,,,,,,,,,,,,,,,,,65.4,46.4,,,,,,,,,,19.0,,25.0,86.4,1.0,22.0,125.0,6.6,5.7,,77.0,53.0,,299.0,3.9,,,,,,,31.0,1.0,,,,,,623.0,593.0,194.0,,,,2014
1661,,,,,73.0,,,,,,,,,,,,,,,,,6.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,4.0,,1.0,4.0,1016.0,1088.0,355.0,,,,2014
2549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
602,,,,9.0,820.0,,,,,,,,,,,,,,,,,14.0,14.0,14.0,2.0,62.0,,,,,,,,,,,,,,,,,,,,,,,,,52.5,52.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.0,,,40.0,7.0,1.0,33.0,1093.0,1050.0,355.0,,,,2014
4109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
1697,,,,,20.0,,,,,,,,,,,,,,,,,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.6,6.6,,,,,,,,,2.0,,,,,,,,,,,,,,,,1.0,6.0,,,,,1.0,,,1.0,,1.0,1.0,182.0,194.0,56.0,,,,2014
1617,,,,7.0,445.0,,,,,,,,,,,,,,,,,15.0,15.0,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,51.5,51.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198.0,,3.0,50.0,9.0,,37.0,1094.0,994.0,350.0,,,,2014
4040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
2004,,,,,,,,,,,,,,,,,,,,,,8.0,8.0,,,,2.0,14.0,,22.0,11.0,40.0,,,,,,,,,,,,,,,,,,,4.3,2.3,,,,,,,,,,2.0,,14.0,50.0,,4.0,23.0,11.5,5.8,,,,,,,,,,,,,67.0,,,,,,,1071.0,1128.0,406.0,,,,2014
4917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
4792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
2114,,,,,,,2.0,,,,,,,,,,,,,,,16.0,16.0,,,,4.0,21.0,,88.0,22.0,2.0,,,,,,,,,,,,,,,,,,,0.9,-0.1,,,,,,,,,,1.0,,,100.0,,1.0,-1.0,-1.0,-1.0,,,,,,,,,,,2.0,,258.0,,8.0,10.0,,,,1041.0,1058.0,327.0,,,,2014
6232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
798,,,,5.0,648.0,,1.0,,,,,,,,,,,,,1.0,,15.0,15.0,13.0,3.0,70.0,,,,,,,,,,,,,,,,,,,,,,,,,73.1,73.1,,,,,,,,,2.0,,,,,,,,,,,,,,,,0.5,6.0,,,1.0,,135.0,,5.0,65.0,19.0,1.0,39.0,1078.0,1062.0,330.0,,,,2014
1408,,,,,,,,,,,,,,,,,,,,,,16.0,16.0,16.0,,,,,,,,929.0,,,,,,,,,,,,,,,,,,,370.5,287.5,,,,,,,,,,83.0,,48.0,79.0,3.0,105.0,854.0,10.3,8.1,,290.0,81.0,8.0,1361.0,4.7,,,,,,,6.0,,,,,,,990.0,1113.0,314.0,,,,2014
244,,,,,,,,,,,,,,,,,,,,,,16.0,16.0,16.0,,,,,,,,1134.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.0,,,,,,,1070.0,1140.0,384.0,,,,2014
5983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
6390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
1815,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,,3.0,4.0,,,,219.0,194.0,66.0,,,,2014
5324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
668,,,,,459.0,,,,,,,,,,,,,,,,,16.0,16.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,36.5,36.5,,,,,,,,,8.0,,,,,,,,,,,,,,,,2.0,10.0,,,,,27.0,,,26.0,11.0,3.0,15.0,1016.0,1088.0,355.0,,,,2014
6326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
BUF,3.0,,,77.0,,1.0,14.0,,,,,,,,,,,,,11.0,43.0,,,,19.0,322.0,33.0,102.0,1.0,770.0,,,,,,,,,,,,,,,37.0,75.0,1.0,354.0,,289.0,,165.0,,,,,,,,,90.0,,,,,,,,,,,,,,,,52.0,308.0,1.0,,,,,3.0,,,291.0,96.0,689.0,,,,,,,2014
1429,,,,6.0,1018.0,,3.0,,,,,,,,,,,,,1.0,,16.0,16.0,12.0,2.0,31.0,,,,,,,,,,,,,,,,,,,,,,,,,95.8,95.8,,,,,,,,,3.0,,,,,,,,,,,,,,,,1.0,8.0,,,,,29.0,,,74.0,22.0,3.0,52.0,1117.0,1109.0,341.0,,,,2014
5306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
3371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
735,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,,,,,,,,,68.0,,,,,,,,,,,,,,,,,,,12.2,7.2,,,,,,,,,,5.0,,14.0,83.3,,6.0,34.0,6.8,5.7,,15.0,13.0,,38.0,2.5,,,,,,,10.0,,,,,,,180.0,209.0,58.0,,,,2014
1378,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.0,140.0,57.0,,,,2014
2689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
4222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
1129,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,79.0,57.0,30.0,,,,2014
305,,,,,694.0,,2.0,,,,,,,,,,,,,1.0,,16.0,16.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,77.5,77.5,,,,,,,,,13.0,,,,,,,,,,,,,,,,5.0,30.0,,,,,7.0,,,43.0,15.0,7.0,28.0,1048.0,1058.0,361.0,,,,2014
1157,,,,,1.0,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.0,,2.0,2.0,,,,383.0,411.0,126.0,,,,2014
5355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
1905,,,,3.0,684.0,,1.0,,,,,,,,,,,,,,,16.0,16.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,77.7,77.7,,,,,,,,,4.0,,,,,,,,,,,,,,,,2.0,7.0,,,,,256.0,,6.0,81.0,34.0,5.0,41.0,1164.0,1051.0,391.0,,,,2014
627,,,,,,,,,,,,,,,,,,4.0,2.0,,,16.0,16.0,3.0,,,30.0,45.0,,710.0,23.7,693.0,,,,,,,,,,,,,28.0,37.0,,208.0,7.4,,91.4,55.4,,,,,,,,,,36.0,,61.0,49.3,2.0,73.0,453.0,12.6,6.2,,2.0,19.0,,21.0,10.5,,,,,,2.0,170.0,,,,,,,1031.0,1054.0,341.0,,,,2014
2015,,,,1.0,122.0,,,,,,,,,,,,,,,,,16.0,16.0,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,15.0,15.0,,,,,,,,,5.0,,,,,,,,,,,,,,,,1.5,10.0,,,,,81.0,,,7.0,4.0,,3.0,1059.0,1007.0,368.0,,,,2014
611,,,54.2,,,,,,,,,,,,,,,,,,,15.0,4.0,1.0,,,,,,,,89.0,,48.0,26.0,1.0,22.0,71.79,3.0,20.0,2.0,223.0,4.6,8.6,,,,,,,15.82,15.82,,,,,,,,,,,,,,,,,,,,3.0,4.0,,9.0,3.0,,,,,,,,,,,,,,1041.0,1058.0,327.0,,,,2014
2531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
6070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
4520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
3341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
6137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
4928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
5019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
123,,,,,,,,,,,,,,,,,,,,,,11.0,11.0,11.0,,,,,,,,699.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.0,,,,,,,1018.0,1059.0,332.0,,,,2014
4950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
5322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
5590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
3189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
326,,,,,,,,,,,,,,,,,,1.0,1.0,,,16.0,16.0,12.0,,,3.0,23.0,,59.0,19.7,513.0,,1.0,,,,39.58,,,,,,,,,,,,,120.6,84.6,,,,,,,,,,36.0,,23.0,64.3,,56.0,212.0,5.9,3.8,,155.0,25.0,2.0,534.0,3.4,,,,,,,4.0,,,,,,,1116.0,1029.0,358.0,,,,2014
2479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
182,,,,,,,,,,,,,,,,,,,,,,8.0,8.0,6.0,,,1.0,2.0,,2.0,2.0,220.0,,,,,,,,,,,,,,,,,,,29.1,17.1,,,,,,,,,,12.0,,18.0,70.6,,17.0,93.0,7.8,5.5,,37.0,15.0,,78.0,2.1,,,,,,,39.0,,1.0,1.0,,,,489.0,554.0,185.0,,,,2014
3231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
1992,,,,,,,,,,,,,,,,,,,,,,10.0,10.0,8.0,,,,,,,,516.0,,,,,,,,,,,,,,,,,,,116.8,68.8,,,,,,,,,,48.0,1.0,54.0,59.3,2.0,81.0,548.0,11.4,6.8,,,,,,,,,,,,,3.0,,,,,,,697.0,660.0,262.0,,,,2014
4744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
1456,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,,,,55.0,,,,,,,,,,,,,,,,,,,3.3,1.3,,,,,,,,,,2.0,,7.0,66.7,,3.0,13.0,6.5,4.3,,,,,,,,,,,,,2.0,,,,,,,475.0,448.0,155.0,,,,2014
2089,,,,1.0,186.0,,,,,,,,,,,,,,,1.0,,5.0,5.0,,1.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,29.8,29.8,,,,,,,,,3.0,,,,,,,,,,,,,,,,1.5,8.0,,,,,51.0,,1.0,17.0,4.0,2.0,12.0,1054.0,1128.0,402.0,,,,2014
3623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
298,,,,1.0,977.0,,,,,,,,,,,,,,,,,16.0,16.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,128.6,128.6,,,,,,,,,5.0,,,,,,,,,,,,,,,,2.0,11.0,,,,,68.0,,,133.0,45.0,7.0,88.0,990.0,1113.0,314.0,,,,2014
6186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
389,,,57.7,,,,,,,,,,,,,,,1.0,,,,3.0,3.0,3.0,,,,,,,,140.0,,71.0,41.0,4.0,28.0,65.76,7.0,49.0,3.0,425.0,6.0,10.4,,,,,,,22.9,22.9,,,,,,,,,,,,,,,,,,,,7.0,13.0,,19.0,2.7,,,,,,,,,,,,,,203.0,180.0,55.0,,,,2014
4651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
6016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
5278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
4641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
1328,,,,,5.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,74.0,74.0,25.0,,,,2014
6672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
1537,,,,,485.0,,,,,,,,,,,,,,,2.0,,16.0,16.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,76.2,76.2,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,2.0,,,,,100.0,,,83.0,36.0,2.0,47.0,1083.0,1081.0,345.0,,,,2014
6359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
6323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
4484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
2048,,,,,,,,,,,,,,,,,,,,,,10.0,10.0,,,,,,,,,94.0,,1.0,,,,39.58,,,,,,,,,,,,,20.0,13.0,,,,,,,,,,7.0,,15.0,63.6,,11.0,29.0,4.1,2.6,,15.0,8.0,1.0,41.0,2.7,,,,,,,43.0,,,,,,,860.0,854.0,293.0,,,,2014
4997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
4364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
60,,,,,158.0,,,,,,,,,,,,,,,1.0,,8.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.8,26.8,,,,,,,,,4.0,,,,,,,,,,,,,,,,2.0,13.0,,,,,31.0,,,10.0,1.0,5.0,9.0,528.0,537.0,171.0,,,,2014
